id, number, label
4296, 2, EASY
4297, 7, HARD
4298, 9, EASY
4299, 9, EASY
4300, 5, HARD
4301, 9, EASY
4302, 5, HARD
4303, 1, EASY
4304, 1, EASY
4305, 8, EASY
4306, 3, HARD
4307, 5, EASY
4308, 1, EASY
4309, 9, EASY
4310, 5, EASY
4311, 3, EASY
4312, 5, EASY
4313, 4, HARD
4314, 9, EASY
4315, 5, HARD
4316, 9, EASY
4317, 3, HARD
4318, 1, EASY
4319, 9, EASY
4320, 0, EASY
4321, 9, EASY
4322, 7, EASY
4323, 5, EASY
4324, 4, EASY
4325, 9, EASY
4326, 2, EASY
4327, 0, EASY
4328, 1, EASY
4329, 0, EASY
4330, 5, HARD
4331, 1, EASY
4332, 4, EASY
4333, 9, EASY
4334, 3, EASY
4335, 3, EASY
4336, 6, EASY
4337, 1, EASY
4338, 5, EASY
4339, 2, EASY
4340, 5, EASY
4341, 2, HARD
4342, 2, EASY
4343, 0, EASY
4344, 9, HARD
4345, 2, EASY
4346, 6, EASY
4347, 6, EASY
4348, 0, EASY
4349, 1, EASY
4350, 2, EASY
4351, 0, EASY
4352, 3, EASY
4353, 0, EASY
4354, 2, EASY
4355, 5, HARD
4356, 5, HARD
4357, 7, EASY
4358, 9, EASY
4359, 5, HARD
4360, 5, HARD
4361, 0, EASY
4362, 8, EASY
4363, 9, EASY
4364, 5, EASY
4365, 0, EASY
4366, 3, EASY
4367, 2, EASY
4368, 5, EASY
4369, 9, HARD
4370, 0, EASY
4371, 8, EASY
4372, 8, EASY
4373, 4, EASY
4374, 5, HARD
4375, 8, EASY
4376, 8, EASY
4377, 4, EASY
4378, 5, EASY
4379, 4, EASY
4380, 8, EASY
4381, 5, EASY
4382, 4, EASY
4383, 9, EASY
4384, 2, EASY
4385, 2, EASY
4386, 1, EASY
4387, 2, EASY
4388, 6, EASY
4389, 8, EASY
4390, 8, EASY
4391, 7, EASY
4392, 0, EASY
4393, 3, EASY
4394, 6, EASY
4395, 6, EASY
4396, 4, EASY
4397, 3, EASY
4398, 8, EASY
4399, 8, EASY
4400, 7, EASY
4401, 2, EASY
4402, 2, EASY
4403, 0, EASY
4404, 0, EASY
4405, 9, EASY
4406, 3, EASY
4407, 9, EASY
4408, 9, HARD
4409, 1, EASY
4410, 9, EASY
4411, 8, EASY
4412, 6, EASY
4413, 6, EASY
4414, 4, EASY
4415, 2, EASY
4416, 6, EASY
4417, 9, EASY
4418, 2, EASY
4419, 8, EASY
4420, 5, EASY
4421, 4, EASY
4422, 5, EASY
4423, 7, EASY
4424, 9, EASY
4425, 9, EASY
4426, 9, EASY
4427, 2, HARD
4428, 1, EASY
4429, 8, EASY
4430, 3, EASY
4431, 4, EASY
4432, 0, EASY
4433, 7, HARD
4434, 8, EASY
4435, 3, HARD
4436, 9, EASY
4437, 3, EASY
4438, 4, EASY
4439, 6, EASY
4440, 5, EASY
4441, 6, EASY
4442, 2, EASY
4443, 3, EASY
4444, 9, EASY
4445, 2, EASY
4446, 6, EASY
4447, 0, EASY
4448, 0, EASY
4449, 6, EASY
4450, 1, EASY
4451, 2, HARD
4452, 8, EASY
4453, 7, EASY
4454, 9, HARD
4455, 8, EASY
4456, 2, EASY
4457, 0, EASY
4458, 4, EASY
4459, 7, EASY
4460, 7, EASY
4461, 5, EASY
4462, 0, EASY
4463, 5, HARD
4464, 6, EASY
4465, 4, EASY
4466, 6, EASY
4467, 7, EASY
4468, 4, EASY
4469, 3, EASY
4470, 0, EASY
4471, 7, EASY
4472, 5, EASY
4473, 0, EASY
4474, 7, EASY
4475, 4, EASY
4476, 2, EASY
4477, 0, HARD
4478, 8, EASY
4479, 9, EASY
4480, 9, EASY
4481, 4, EASY
4482, 2, EASY
4483, 4, EASY
4484, 6, EASY
4485, 7, EASY
4486, 8, EASY
4487, 7, EASY
4488, 6, EASY
4489, 9, EASY
4490, 4, EASY
4491, 1, EASY
4492, 3, EASY
4493, 7, EASY
4494, 3, EASY
4495, 0, EASY
4496, 8, EASY
4497, 8, HARD
4498, 7, HARD
4499, 6, EASY
4500, 9, HARD
4501, 3, EASY
4502, 9, EASY
4503, 2, EASY
4504, 2, EASY
4505, 9, EASY
4506, 2, EASY
4507, 1, EASY
4508, 8, EASY
4509, 3, EASY
4510, 2, EASY
4511, 9, EASY
4512, 6, EASY
4513, 8, EASY
4514, 4, EASY
4515, 0, EASY
4516, 1, EASY
4517, 2, EASY
4518, 8, EASY
4519, 4, EASY
4520, 5, EASY
4521, 2, EASY
4522, 7, EASY
4523, 8, HARD
4524, 1, EASY
4525, 1, EASY
4526, 3, EASY
4527, 0, EASY
4528, 3, EASY
4529, 5, EASY
4530, 7, EASY
4531, 0, EASY
4532, 3, EASY
4533, 1, EASY
4534, 9, HARD
4535, 3, EASY
4536, 6, HARD
4537, 3, EASY
4538, 1, EASY
4539, 7, EASY
4540, 7, HARD
4541, 3, EASY
4542, 0, EASY
4543, 8, EASY
4544, 4, EASY
4545, 8, EASY
4546, 2, EASY
4547, 6, HARD
4548, 5, HARD
4549, 2, EASY
4550, 9, EASY
4551, 7, EASY
4552, 3, EASY
4553, 9, EASY
4554, 0, EASY
4555, 9, EASY
4556, 9, EASY
4557, 6, EASY
4558, 4, EASY
4559, 2, EASY
4560, 9, EASY
4561, 7, EASY
4562, 2, EASY
4563, 1, EASY
4564, 1, EASY
4565, 6, EASY
4566, 7, EASY
4567, 4, EASY
4568, 7, EASY
4569, 5, EASY
4570, 9, EASY
4571, 6, HARD
4572, 8, EASY
4573, 2, EASY
4574, 1, EASY
4575, 4, HARD
4576, 4, EASY
4577, 5, EASY
4578, 7, EASY
4579, 6, EASY
4580, 1, EASY
4581, 3, EASY
4582, 2, EASY
4583, 5, HARD
4584, 9, EASY
4585, 9, EASY
4586, 3, EASY
4587, 6, EASY
4588, 1, EASY
4589, 1, EASY
4590, 4, EASY
4591, 6, EASY
4592, 9, EASY
4593, 7, EASY
4594, 2, EASY
4595, 1, EASY
4596, 5, EASY
4597, 1, EASY
4598, 4, EASY
4599, 6, EASY
4600, 3, EASY
4601, 8, HARD
4602, 1, EASY
4603, 1, EASY
4604, 0, EASY
4605, 3, EASY
4606, 1, EASY
4607, 6, EASY
4608, 8, EASY
4609, 4, EASY
4610, 9, EASY
4611, 0, EASY
4612, 7, EASY
4613, 3, EASY
4614, 0, EASY
4615, 2, HARD
4616, 9, EASY
4617, 0, EASY
4618, 6, EASY
4619, 6, EASY
4620, 6, EASY
4621, 3, EASY
4622, 6, EASY
4623, 7, EASY
4624, 7, EASY
4625, 2, EASY
4626, 8, EASY
4627, 6, EASY
4628, 0, EASY
4629, 8, EASY
4630, 3, EASY
4631, 0, EASY
4632, 2, EASY
4633, 9, EASY
4634, 8, EASY
4635, 3, EASY
4636, 2, EASY
4637, 5, EASY
4638, 3, EASY
4639, 8, HARD
4640, 8, EASY
4641, 0, EASY
4642, 0, EASY
4643, 1, EASY
4644, 9, EASY
4645, 5, EASY
4646, 1, EASY
4647, 3, EASY
4648, 9, EASY
4649, 6, EASY
4650, 0, EASY
4651, 1, EASY
4652, 4, EASY
4653, 1, EASY
4654, 7, EASY
4655, 1, EASY
4656, 2, HARD
4657, 3, EASY
4658, 7, EASY
4659, 9, EASY
4660, 7, EASY
4661, 4, EASY
4662, 9, EASY
4663, 9, EASY
4664, 3, EASY
4665, 9, EASY
4666, 2, EASY
4667, 8, EASY
4668, 2, EASY
4669, 7, EASY
4670, 1, EASY
4671, 8, HARD
4672, 0, EASY
4673, 9, EASY
4674, 1, EASY
4675, 0, EASY
4676, 1, EASY
4677, 7, EASY
4678, 7, EASY
4679, 9, EASY
4680, 6, EASY
4681, 9, EASY
4682, 9, EASY
4683, 9, EASY
4684, 2, EASY
4685, 1, EASY
4686, 6, EASY
4687, 1, EASY
4688, 3, EASY
4689, 5, EASY
4690, 7, EASY
4691, 1, EASY
4692, 9, EASY
4693, 7, EASY
4694, 6, EASY
4695, 4, EASY
4696, 5, EASY
4697, 7, EASY
4698, 6, EASY
4699, 6, EASY
4700, 9, EASY
4701, 9, EASY
4702, 6, EASY
4703, 3, EASY
4704, 6, EASY
4705, 2, EASY
4706, 9, EASY
4707, 8, EASY
4708, 1, EASY
4709, 2, EASY
4710, 2, EASY
4711, 5, EASY
4712, 5, EASY
4713, 2, EASY
4714, 3, EASY
4715, 7, EASY
4716, 2, EASY
4717, 1, EASY
4718, 0, EASY
4719, 1, EASY
4720, 0, EASY
4721, 4, EASY
4722, 5, EASY
4723, 2, EASY
4724, 8, EASY
4725, 2, EASY
4726, 8, EASY
4727, 3, EASY
4728, 5, EASY
4729, 1, EASY
4730, 7, EASY
4731, 8, HARD
4732, 1, EASY
4733, 1, EASY
4734, 2, EASY
4735, 9, EASY
4736, 7, HARD
4737, 8, EASY
4738, 4, EASY
4739, 0, EASY
4740, 3, EASY
4741, 0, EASY
4742, 7, EASY
4743, 8, HARD
4744, 8, EASY
4745, 4, EASY
4746, 7, EASY
4747, 7, EASY
4748, 8, EASY
4749, 5, EASY
4750, 8, EASY
4751, 4, HARD
4752, 9, EASY
4753, 8, EASY
4754, 1, EASY
4755, 3, EASY
4756, 8, EASY
4757, 0, EASY
4758, 3, EASY
4759, 1, EASY
4760, 7, EASY
4761, 9, HARD
4762, 5, EASY
4763, 5, EASY
4764, 1, EASY
4765, 6, EASY
4766, 5, EASY
4767, 7, EASY
4768, 4, EASY
4769, 9, EASY
4770, 3, EASY
4771, 5, EASY
4772, 4, EASY
4773, 7, EASY
4774, 1, EASY
4775, 2, EASY
4776, 0, EASY
4777, 8, EASY
4778, 1, EASY
4779, 6, EASY
4780, 0, EASY
4781, 7, EASY
4782, 3, EASY
4783, 4, EASY
4784, 7, EASY
4785, 3, HARD
4786, 9, EASY
4787, 6, EASY
4788, 0, EASY
4789, 8, EASY
4790, 6, EASY
4791, 4, EASY
4792, 8, EASY
4793, 7, EASY
4794, 7, EASY
4795, 9, EASY
4796, 3, EASY
4797, 8, EASY
4798, 6, EASY
4799, 9, EASY
4800, 7, EASY
4801, 2, EASY
4802, 3, EASY
4803, 4, EASY
4804, 0, EASY
4805, 2, EASY
4806, 1, EASY
4807, 8, HARD
4808, 3, HARD
4809, 5, EASY
4810, 5, EASY
4811, 7, EASY
4812, 2, EASY
4813, 4, EASY
4814, 6, HARD
4815, 7, EASY
4816, 2, EASY
4817, 8, EASY
4818, 3, EASY
4819, 0, EASY
4820, 8, EASY
4821, 7, EASY
4822, 8, EASY
4823, 9, HARD
4824, 0, EASY
4825, 8, EASY
4826, 4, EASY
4827, 4, HARD
4828, 5, EASY
4829, 8, EASY
4830, 5, EASY
4831, 6, EASY
4832, 6, EASY
4833, 3, EASY
4834, 0, EASY
4835, 9, EASY
4836, 3, EASY
4837, 7, HARD
4838, 6, EASY
4839, 8, EASY
4840, 9, EASY
4841, 3, EASY
4842, 4, EASY
4843, 9, EASY
4844, 5, EASY
4845, 8, EASY
4846, 9, EASY
4847, 1, EASY
4848, 2, EASY
4849, 8, EASY
4850, 8, EASY
4851, 6, EASY
4852, 8, HARD
4853, 1, EASY
4854, 3, EASY
4855, 7, EASY
4856, 9, EASY
4857, 0, EASY
4858, 1, EASY
4859, 1, EASY
4860, 4, EASY
4861, 7, EASY
4862, 0, EASY
4863, 8, EASY
4864, 1, EASY
4865, 7, EASY
4866, 4, EASY
4867, 5, EASY
4868, 7, EASY
4869, 1, EASY
4870, 2, EASY
4871, 1, EASY
4872, 1, EASY
4873, 3, EASY
4874, 9, HARD
4875, 6, EASY
4876, 2, HARD
4877, 1, EASY
4878, 2, EASY
4879, 8, HARD
4880, 0, HARD
4881, 7, EASY
4882, 6, EASY
4883, 6, EASY
4884, 9, EASY
4885, 3, EASY
4886, 7, HARD
4887, 0, EASY
4888, 5, EASY
4889, 2, EASY
4890, 8, HARD
4891, 0, EASY
4892, 5, EASY
4893, 4, EASY
4894, 3, EASY
4895, 8, EASY
4896, 4, EASY
4897, 6, EASY
4898, 6, EASY
4899, 2, EASY
4900, 7, EASY
4901, 9, EASY
4902, 5, EASY
4903, 1, EASY
4904, 3, EASY
4905, 2, EASY
4906, 4, EASY
4907, 3, EASY
4908, 6, EASY
4909, 1, EASY
4910, 9, EASY
4911, 4, EASY
4912, 4, EASY
4913, 7, EASY
4914, 6, EASY
4915, 5, HARD
4916, 4, EASY
4917, 1, EASY
4918, 9, EASY
4919, 9, EASY
4920, 2, EASY
4921, 7, EASY
4922, 8, EASY
4923, 0, EASY
4924, 1, EASY
4925, 3, EASY
4926, 6, EASY
4927, 1, EASY
4928, 3, EASY
4929, 4, EASY
4930, 1, EASY
4931, 1, EASY
4932, 1, EASY
4933, 5, EASY
4934, 6, EASY
4935, 0, EASY
4936, 7, EASY
4937, 0, EASY
4938, 7, EASY
4939, 2, HARD
4940, 3, EASY
4941, 2, EASY
4942, 5, EASY
4943, 2, HARD
4944, 2, EASY
4945, 9, EASY
4946, 4, EASY
4947, 9, EASY
4948, 8, EASY
4949, 1, EASY
4950, 2, HARD
4951, 1, EASY
4952, 6, HARD
4953, 1, EASY
4954, 2, EASY
4955, 7, EASY
4956, 8, HARD
4957, 0, EASY
4958, 0, EASY
4959, 0, EASY
4960, 8, EASY
4961, 2, EASY
4962, 2, EASY
4963, 9, EASY
4964, 2, EASY
4965, 2, EASY
4966, 7, HARD
4967, 9, EASY
4968, 9, EASY
4969, 2, EASY
4970, 7, EASY
4971, 5, EASY
4972, 1, EASY
4973, 3, EASY
4974, 4, EASY
4975, 9, EASY
4976, 4, EASY
4977, 1, EASY
4978, 8, EASY
4979, 5, EASY
4980, 6, EASY
4981, 2, EASY
4982, 8, EASY
4983, 3, EASY
4984, 1, EASY
4985, 2, EASY
4986, 8, EASY
4987, 4, EASY
4988, 9, EASY
4989, 9, EASY
4990, 3, HARD
4991, 7, EASY
4992, 0, EASY
4993, 7, EASY
4994, 7, EASY
4995, 2, EASY
4996, 3, EASY
4997, 2, EASY
4998, 4, EASY
4999, 0, EASY
5000, 3, EASY
5001, 9, EASY
5002, 9, EASY
5003, 8, EASY
5004, 4, EASY
5005, 1, EASY
5006, 0, EASY
5007, 6, EASY
5008, 0, EASY
5009, 9, EASY
5010, 6, EASY
5011, 8, EASY
5012, 6, EASY
5013, 1, EASY
5014, 1, EASY
5015, 9, EASY
5016, 8, EASY
5017, 9, EASY
5018, 2, EASY
5019, 3, EASY
5020, 5, EASY
5021, 5, EASY
5022, 9, EASY
5023, 4, EASY
5024, 2, EASY
5025, 1, EASY
5026, 9, EASY
5027, 4, EASY
5028, 3, EASY
5029, 9, EASY
5030, 6, EASY
5031, 0, EASY
5032, 4, EASY
5033, 0, EASY
5034, 6, EASY
5035, 0, EASY
5036, 1, EASY
5037, 2, EASY
5038, 3, HARD
5039, 4, EASY
5040, 7, EASY
5041, 8, EASY
5042, 9, EASY
5043, 0, EASY
5044, 1, EASY
5045, 2, EASY
5046, 3, EASY
5047, 4, EASY
5048, 7, EASY
5049, 8, EASY
5050, 9, EASY
5051, 0, EASY
5052, 1, EASY
5053, 2, EASY
5054, 3, EASY
5055, 4, EASY
5056, 5, EASY
5057, 6, EASY
5058, 7, EASY
5059, 8, EASY
5060, 9, EASY
5061, 8, EASY
5062, 3, EASY
5063, 4, EASY
5064, 7, EASY
5065, 8, HARD
5066, 6, EASY
5067, 3, HARD
5068, 4, HARD
5069, 0, EASY
5070, 9, EASY
5071, 7, EASY
5072, 1, EASY
5073, 9, EASY
5074, 3, EASY
5075, 8, EASY
5076, 4, EASY
5077, 7, EASY
5078, 3, HARD
5079, 0, EASY
5080, 9, EASY
5081, 1, EASY
5082, 4, EASY
5083, 5, EASY
5084, 4, EASY
5085, 6, EASY
5086, 2, EASY
5087, 0, EASY
5088, 6, EASY
5089, 2, EASY
5090, 1, EASY
5091, 1, EASY
5092, 1, EASY
5093, 1, EASY
5094, 7, EASY
5095, 2, EASY
5096, 4, EASY
5097, 7, EASY
5098, 5, EASY
5099, 2, EASY
5100, 9, EASY
5101, 4, EASY
5102, 5, EASY
5103, 8, EASY
5104, 4, EASY
5105, 2, EASY
5106, 9, EASY
5107, 7, EASY
5108, 0, EASY
5109, 0, EASY
5110, 7, EASY
5111, 5, EASY
5112, 1, EASY
5113, 1, EASY
5114, 7, EASY
5115, 6, EASY
5116, 6, EASY
5117, 6, EASY
5118, 8, EASY
5119, 2, EASY
5120, 2, EASY
5121, 7, EASY
5122, 7, EASY
5123, 4, EASY
5124, 0, EASY
5125, 2, EASY
5126, 4, EASY
5127, 2, EASY
5128, 1, EASY
5129, 8, EASY
5130, 9, EASY
5131, 6, EASY
5132, 1, EASY
5133, 0, EASY
5134, 5, EASY
5135, 9, EASY
5136, 6, EASY
5137, 9, EASY
5138, 8, EASY
5139, 0, EASY
5140, 3, HARD
5141, 0, EASY
5142, 8, EASY
5143, 3, HARD
5144, 9, EASY
5145, 6, EASY
5146, 3, EASY
5147, 0, EASY
5148, 1, EASY
5149, 2, EASY
5150, 3, EASY
5151, 4, EASY
5152, 5, EASY
5153, 6, EASY
5154, 7, EASY
5155, 0, EASY
5156, 1, EASY
5157, 2, EASY
5158, 3, EASY
5159, 4, EASY
5160, 5, EASY
5161, 6, EASY
5162, 7, EASY
5163, 8, EASY
5164, 9, EASY
5165, 0, HARD
5166, 1, EASY
5167, 2, EASY
5168, 3, EASY
5169, 4, EASY
5170, 5, EASY
5171, 6, EASY
5172, 7, EASY
5173, 8, EASY
5174, 5, EASY
5175, 4, EASY
5176, 8, HARD
5177, 7, EASY
5178, 4, EASY
5179, 7, EASY
5180, 7, EASY
5181, 3, EASY
5182, 9, EASY
5183, 8, EASY
5184, 8, EASY
5185, 3, EASY
5186, 1, EASY
5187, 5, EASY
5188, 8, EASY
5189, 2, EASY
5190, 7, EASY
5191, 4, EASY
5192, 2, EASY
5193, 1, EASY
5194, 5, EASY
5195, 4, EASY
5196, 5, EASY
5197, 5, EASY
5198, 8, EASY
5199, 6, EASY
5200, 4, EASY
5201, 4, EASY
5202, 4, EASY
5203, 1, EASY
5204, 8, EASY
5205, 7, EASY
5206, 5, EASY
5207, 5, EASY
5208, 1, EASY
5209, 8, HARD
5210, 9, HARD
5211, 1, EASY
5212, 3, EASY
5213, 6, EASY
5214, 3, EASY
5215, 3, EASY
5216, 2, EASY
5217, 2, HARD
5218, 6, EASY
5219, 9, EASY
5220, 9, EASY
5221, 6, EASY
5222, 5, EASY
5223, 5, EASY
5224, 3, EASY
5225, 3, EASY
5226, 8, EASY
5227, 1, EASY
5228, 6, EASY
5229, 5, EASY
5230, 6, EASY
5231, 8, EASY
5232, 1, EASY
5233, 9, EASY
5234, 7, EASY
5235, 6, EASY
5236, 8, EASY
5237, 3, EASY
5238, 7, EASY
5239, 4, EASY
5240, 7, EASY
5241, 0, EASY
5242, 9, EASY
5243, 0, EASY
5244, 0, EASY
5245, 3, EASY
5246, 7, HARD
5247, 9, EASY
5248, 3, EASY
5249, 0, EASY
5250, 2, EASY
5251, 0, EASY
5252, 1, EASY
5253, 0, EASY
5254, 1, EASY
5255, 0, EASY
5256, 4, EASY
5257, 0, EASY
5258, 1, EASY
5259, 0, EASY
5260, 4, EASY
5261, 7, EASY
5262, 9, EASY
5263, 6, EASY
5264, 2, EASY
5265, 6, EASY
5266, 2, EASY
5267, 2, EASY
5268, 9, EASY
5269, 9, EASY
5270, 0, EASY
5271, 1, EASY
5272, 2, EASY
5273, 3, EASY
5274, 4, EASY
5275, 5, EASY
5276, 6, EASY
5277, 7, EASY
5278, 8, HARD
5279, 9, EASY
5280, 0, EASY
5281, 1, EASY
5282, 2, EASY
5283, 3, EASY
5284, 4, EASY
5285, 5, EASY
5286, 6, EASY
5287, 7, EASY
5288, 8, HARD
5289, 9, EASY
5290, 0, EASY
5291, 1, EASY
5292, 2, EASY
5293, 3, EASY
5294, 4, EASY
5295, 5, EASY
5296, 6, EASY
5297, 7, EASY
5298, 8, EASY
5299, 9, EASY
5300, 8, EASY
5301, 0, EASY
5302, 5, EASY
5303, 6, EASY
5304, 6, EASY
5305, 0, EASY
5306, 8, EASY
5307, 0, EASY
5308, 2, EASY
5309, 3, EASY
5310, 7, EASY
5311, 9, EASY
5312, 4, EASY
5313, 7, EASY
5314, 1, EASY
5315, 9, EASY
5316, 1, EASY
5317, 7, EASY
5318, 1, EASY
5319, 4, EASY
5320, 0, EASY
5321, 0, EASY
5322, 4, EASY
5323, 1, EASY
5324, 7, EASY
5325, 5, EASY
5326, 7, EASY
5327, 1, EASY
5328, 3, EASY
5329, 3, EASY
5330, 3, EASY
5331, 1, HARD
5332, 6, EASY
5333, 9, EASY
5334, 7, EASY
5335, 4, EASY
5336, 3, EASY
5337, 0, EASY
5338, 2, EASY
5339, 5, EASY
5340, 2, EASY
5341, 6, EASY
5342, 0, EASY
5343, 8, EASY
5344, 9, EASY
5345, 4, EASY
5346, 3, EASY
5347, 5, EASY
5348, 4, EASY
5349, 8, EASY
5350, 1, EASY
5351, 5, EASY
5352, 9, EASY
5353, 0, EASY
5354, 6, EASY
5355, 4, EASY
5356, 3, EASY
5357, 6, EASY
5358, 3, EASY
5359, 3, EASY
5360, 8, EASY
5361, 1, EASY
5362, 4, EASY
5363, 7, EASY
5364, 5, EASY
5365, 7, EASY
5366, 2, EASY
5367, 2, EASY
5368, 0, EASY
5369, 0, EASY
5370, 1, EASY
5371, 7, EASY
5372, 7, EASY
5373, 9, EASY
5374, 5, EASY
5375, 9, EASY
5376, 8, EASY
5377, 9, EASY
5378, 6, EASY
5379, 8, EASY
5380, 8, EASY
5381, 2, EASY
5382, 3, EASY
5383, 6, EASY
5384, 1, EASY
5385, 2, EASY
5386, 9, EASY
5387, 8, EASY
5388, 9, EASY
5389, 5, EASY
5390, 2, EASY
5391, 6, EASY
5392, 2, EASY
5393, 4, EASY
5394, 8, EASY
5395, 4, EASY
5396, 6, EASY
5397, 5, EASY
5398, 0, EASY
5399, 1, EASY
5400, 5, EASY
5401, 6, EASY
5402, 7, EASY
5403, 8, EASY
5404, 9, EASY
5405, 0, EASY
5406, 1, EASY
5407, 2, EASY
5408, 3, EASY
5409, 4, HARD
5410, 5, EASY
5411, 6, EASY
5412, 7, EASY
5413, 8, EASY
5414, 9, EASY
5415, 0, EASY
5416, 1, EASY
5417, 2, EASY
5418, 3, EASY
5419, 4, EASY
5420, 5, EASY
5421, 6, EASY
5422, 7, EASY
5423, 8, EASY
5424, 9, EASY
5425, 7, EASY
5426, 4, EASY
5427, 2, EASY
5428, 0, EASY
5429, 9, EASY
5430, 0, EASY
5431, 1, EASY
5432, 5, EASY
5433, 8, EASY
5434, 8, EASY
5435, 0, EASY
5436, 2, EASY
5437, 7, EASY
5438, 8, EASY
5439, 4, EASY
5440, 4, EASY
5441, 6, EASY
5442, 1, EASY
5443, 0, EASY
5444, 4, EASY
5445, 5, EASY
5446, 3, EASY
5447, 9, EASY
5448, 4, EASY
5449, 2, EASY
5450, 0, EASY
5451, 5, EASY
5452, 0, EASY
5453, 1, EASY
5454, 3, EASY
5455, 2, EASY
5456, 9, EASY
5457, 1, EASY
5458, 6, EASY
5459, 0, EASY
5460, 1, EASY
5461, 1, EASY
5462, 8, EASY
5463, 0, EASY
5464, 4, EASY
5465, 7, EASY
5466, 7, EASY
5467, 6, EASY
5468, 3, EASY
5469, 6, EASY
5470, 0, EASY
5471, 7, EASY
5472, 3, EASY
5473, 5, EASY
5474, 4, EASY
5475, 2, EASY
5476, 4, EASY
5477, 1, EASY
5478, 8, EASY
5479, 3, EASY
5480, 5, EASY
5481, 6, EASY
5482, 7, EASY
5483, 0, EASY
5484, 6, EASY
5485, 7, EASY
5486, 1, EASY
5487, 2, EASY
5488, 5, EASY
5489, 8, EASY
5490, 1, EASY
5491, 9, EASY
5492, 3, EASY
5493, 8, EASY
5494, 2, EASY
5495, 8, EASY
5496, 7, EASY
5497, 6, EASY
5498, 7, EASY
5499, 1, EASY
5500, 4, EASY
5501, 6, EASY
5502, 2, EASY
5503, 9, EASY
5504, 3, EASY
5505, 0, EASY
5506, 1, EASY
5507, 2, EASY
5508, 3, EASY
5509, 4, EASY
5510, 5, EASY
5511, 6, EASY
5512, 7, EASY
5513, 0, EASY
5514, 1, EASY
5515, 2, EASY
5516, 3, EASY
5517, 4, EASY
5518, 5, EASY
5519, 0, EASY
5520, 1, EASY
5521, 2, EASY
5522, 8, EASY
5523, 9, EASY
5524, 1, EASY
5525, 4, EASY
5526, 0, EASY
5527, 9, EASY
5528, 5, EASY
5529, 0, EASY
5530, 8, EASY
5531, 0, EASY
5532, 7, EASY
5533, 7, EASY
5534, 1, EASY
5535, 1, EASY
5536, 2, EASY
5537, 9, EASY
5538, 3, EASY
5539, 6, EASY
5540, 7, EASY
5541, 2, EASY
5542, 3, EASY
5543, 8, EASY
5544, 1, EASY
5545, 2, EASY
5546, 9, EASY
5547, 8, EASY
5548, 8, EASY
5549, 7, EASY
5550, 1, EASY
5551, 7, EASY
5552, 1, EASY
5553, 1, EASY
5554, 0, EASY
5555, 3, EASY
5556, 4, EASY
5557, 2, EASY
5558, 6, EASY
5559, 4, EASY
5560, 7, EASY
5561, 4, EASY
5562, 2, HARD
5563, 7, EASY
5564, 4, EASY
5565, 9, EASY
5566, 1, EASY
5567, 0, EASY
5568, 6, EASY
5569, 8, EASY
5570, 5, EASY
5571, 5, EASY
5572, 5, EASY
5573, 3, EASY
5574, 5, EASY
5575, 9, EASY
5576, 7, EASY
5577, 4, EASY
5578, 8, EASY
5579, 5, EASY
5580, 9, EASY
5581, 6, EASY
5582, 9, EASY
5583, 3, EASY
5584, 0, EASY
5585, 3, EASY
5586, 8, EASY
5587, 9, EASY
5588, 1, EASY
5589, 8, EASY
5590, 1, EASY
5591, 6, EASY
5592, 0, EASY
5593, 0, EASY
5594, 1, EASY
5595, 2, EASY
5596, 3, EASY
5597, 4, EASY
5598, 5, EASY
5599, 6, EASY
5600, 7, EASY
5601, 8, EASY
5602, 9, EASY
5603, 0, EASY
5604, 1, EASY
5605, 2, EASY
5606, 3, EASY
5607, 4, EASY
5608, 5, EASY
5609, 6, EASY
5610, 7, EASY
5611, 8, HARD
5612, 9, EASY
5613, 0, EASY
5614, 1, EASY
5615, 2, EASY
5616, 3, EASY
5617, 4, HARD
5618, 5, EASY
5619, 6, EASY
5620, 7, HARD
5621, 8, EASY
5622, 9, EASY
5623, 3, EASY
5624, 5, EASY
5625, 3, EASY
5626, 2, EASY
5627, 9, EASY
5628, 3, EASY
5629, 2, EASY
5630, 1, EASY
5631, 4, EASY
5632, 5, EASY
5633, 5, EASY
5634, 2, HARD
5635, 3, EASY
5636, 2, EASY
5637, 1, EASY
5638, 3, EASY
5639, 9, EASY
5640, 7, EASY
5641, 2, EASY
5642, 1, HARD
5643, 2, EASY
5644, 8, EASY
5645, 9, EASY
5646, 1, EASY
5647, 8, EASY
5648, 8, EASY
5649, 7, HARD
5650, 8, EASY
5651, 1, EASY
5652, 0, EASY
5653, 0, EASY
5654, 7, EASY
5655, 7, EASY
5656, 8, EASY
5657, 7, EASY
5658, 5, EASY
5659, 0, EASY
5660, 6, EASY
5661, 1, EASY
5662, 5, EASY
5663, 7, EASY
5664, 4, EASY
5665, 6, EASY
5666, 1, EASY
5667, 2, EASY
5668, 5, EASY
5669, 0, EASY
5670, 7, EASY
5671, 9, EASY
5672, 9, EASY
5673, 0, EASY
5674, 3, EASY
5675, 8, EASY
5676, 4, HARD
5677, 4, EASY
5678, 8, HARD
5679, 1, EASY
5680, 8, EASY
5681, 6, EASY
5682, 5, EASY
5683, 9, EASY
5684, 0, EASY
5685, 0, EASY
5686, 0, EASY
5687, 3, EASY
5688, 7, EASY
5689, 1, EASY
5690, 6, EASY
5691, 4, EASY
5692, 2, EASY
5693, 6, EASY
5694, 6, EASY
